juris_id,ecozone,canfi_species,genus,species,variety,a,b,k,cap,volm,count,rmse
QC,15,105,PICE,GLA,,10.3603955600,-1.0969467100,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,15,107,PICE,MAR,RUB,6.6605738633,-0.8239476610,0.8750763458,2.3407788272999999,254.11000000000001,11,0.081372694499999995
QC,15,200,PINU,SPP,,4.8890507743,-0.8584192830,1.0707539637,2.7120432610999998,132.21000000000001,6,0.2685953049
QC,15,202,PINU,STR,,6.1983159179,-0.8821687710,0.9485279819,2.1141992018,835.86000001000002,32,0.0251165413
QC,15,203,PINU,BAN,,4.8890507743,-0.8584192830,1.0707539637,2.7120432610999998,132.21000000000001,6,0.2685953049
QC,15,209,PINU,RES,,2.3721416286,-0.5882647520,0.8949274101,1.5784796454000001,506.80000001000002,23,0.028281455
QC,15,302,ABIE,BAL,,11.9356576770,-0.9532237310,0.8877815870,2.4146079989000002,411.81,20,0.020803830400000001
QC,15,304,ABIE,LAS,,11.9356576770,-0.9532237310,0.8877815870,2.4146079989000002,411.81,20,0.020803830400000001
QC,15,401,TSUG,CAN,,4.1475541829,-0.7604606750,0.9250061602,2.0339908292,577.76999999999998,27,0.020306325900000002
QC,15,602,LARI,LAR,,11.4145123640,-1.0826228430,0.9956084436,2.3292385952000001,263.15999999000002,14,0.0311715176
QC,15,605,LARI,KAE,,11.4145123640,-1.0826228430,0.9956084436,2.3292385952000001,263.15999999000002,14,0.0311715176
QC,15,701,THUJ,OCC,,2.3651243838,-0.4146121490,0.6888511177,1.8172602065000001,498.37,24,0.046378392099999999
QC,15,801,JUNI,VIR,,2.3651243838,-0.4146121490,0.6888511177,1.8172602065000001,498.37,24,0.046378392099999999
QC,15,1100,GENC,SPP,,10.3603955600,-1.0969467100,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,15,1150,UNKN,SPP,,10.3603955600,-1.0969467100,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,15,1200,POPU,SPP,,13.0390998120,-1.0706779970,0.9522933699,2.5253923647000001,576.63000001,28,0.0141719915
QC,15,1201,POPU,TRE,,13.0390998120,-1.0706779970,0.9522933699,2.5253923647000001,576.63000001,28,0.0141719915
QC,15,1203,POPU,BAL,,6.2892366601,-0.8242621860,0.9098952289,2.5862667261999999,511.56000001000001,21,0.0530067803
QC,15,1203,POPU,BAL,BAL,6.2892366601,-0.8242621860,0.9098952289,2.5862667261999999,511.56000001000001,21,0.0530067803
QC,15,1211,POPU,BAL,GRA,13.0113742880,-1.0724005860,0.9566547274,2.5224978806,576.63000001,29,0.015465398300000001
QC,15,1301,BETU,ALL,,12.6409748480,-1.1987202750,0.9779342105,1.8767557858999999,420.56,22,0.0135618428
QC,15,1303,BETU,PAP,,10.9556701370,-1.0367413810,0.9444934110,2.1932308868999999,423.37,20,0.0140699221
QC,15,1303,BETU,PAP,PAP,10.9556701370,-1.0367413810,0.9444934110,2.1932308868999999,423.37,20,0.0140699221
QC,15,1400,ACER,SPP,,11.6101369230,-0.9823200280,0.9325194746,2.7294608804,509.08999999999997,24,0.034711266800000001
QC,15,1401,ACER,SAH,,11.6101369230,-0.9823200280,0.9325194746,2.7294608804,509.08999999999997,24,0.034711266800000001
QC,15,1405,ACER,RUB,,5.6472118366,-0.8534883140,0.9317554028,1.8757602227000001,362.27999999999997,18,0.018975249400000001
QC,15,1550,GENH,SPP,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
QC,15,1805,ALNU,INC,RUG,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
QC,15,1805,ALNU,INC,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
QC,15,3500,SALI,SPP,,33.3278640580,-1.5285181250,1.0510006224,1.9152125892,121.39,7,0.037680852700000003
SK,5,100,PICE,SPP,,5.6263368191,-1.0627009160,0.9915305649,1.8908669225000001,393.98583458000002,19,0.014898444800000001
SK,5,101,PICE,MAR,,5.6263368191,-1.0627009160,0.9915305649,1.8908669225000001,393.98583458000002,19,0.014898444800000001
SK,5,103,PICE,ABI,,1.9409270456,-1.0062984100,1.0014935111,1.3920846505,529.19418368000004,18,0.014937246100000001
SK,5,105,PICE,GLA,,1.9409270456,-1.0062984100,1.0014935111,1.3920846505,529.19418368000004,18,0.014937246100000001
SK,5,203,PINU,BAN,,22.9092309870,-1.6168729260,1.0036279029,2.3647759926999998,382.57584581999998,19,0.0093089233000000007
SK,5,204,PINU,CON,,22.9092309870,-1.6168729260,1.0036279029,2.3647759926999998,382.57584581999998,19,0.0093089233000000007
SK,5,204,PINU,CON,LAT,22.9092309870,-1.6168729260,1.0036279029,2.3647759926999998,382.57584581999998,19,0.0093089233000000007
SK,5,206,PINU,ALB,,22.9092309870,-1.6168729260,1.0036279029,2.3647759926999998,382.57584581999998,19,0.0093089233000000007
SK,5,302,ABIE,BAL,,2.9708520548,-0.9589554960,0.9882181373,1.6749305817,329.11027887,15,0.010586085
SK,5,304,ABIE,LAS,,2.9708520548,-0.9589554960,0.9882181373,1.6749305817,329.11027887,15,0.010586085
SK,5,602,LARI,LAR,,0.5543341786,-0.2780814380,0.8736516241,1.2577298305,450.39668281000002,22,0.020747691799999999
SK,5,1200,POPU,SPP,,19.7972126400,-1.5996580950,1.0055261655,2.7498147703,703.92062662000001,21,0.0100938747
SK,5,1201,POPU,TRE,,19.7972126400,-1.5996580950,1.0055261655,2.7498147703,703.92062662000001,21,0.0100938747
SK,5,1203,POPU,BAL,,19.7972126400,-1.5996580950,1.0055261655,2.7498147703,703.92062662000001,21,0.0100938747
SK,5,1203,POPU,BAL,BAL,19.7972126400,-1.5996580950,1.0055261655,2.7498147703,703.92062662000001,21,0.0100938747
SK,5,1206,POPU,GRA,,19.7972126400,-1.5996580950,1.0055261655,2.7498147703,703.92062662000001,21,0.0100938747
SK,5,1303,BETU,PAP,,1.3732991143,-0.6637063220,0.9525954402,1.2175201178999999,326.56587050000002,14,0.026493248899999999
SK,5,1303,BETU,PAP,PAP,1.3732991143,-0.6637063220,0.9525954402,1.2175201178999999,326.56587050000002,14,0.026493248899999999
SK,6,100,PICE,SPP,,5.6263368191,-1.0627009160,0.9915305649,1.8908669225000001,393.98583458000002,19,0.014898444800000001
SK,6,101,PICE,MAR,,5.6263368191,-1.0627009160,0.9915305649,1.8908669225000001,393.98583458000002,19,0.014898444800000001
SK,6,103,PICE,ABI,,1.9409270456,-1.0062984100,1.0014935111,1.3920846505,529.19418368000004,18,0.014937246100000001
SK,6,105,PICE,GLA,,1.9409270456,-1.0062984100,1.0014935111,1.3920846505,529.19418368000004,18,0.014937246100000001
SK,6,203,PINU,BAN,,22.9092309870,-1.6168729260,1.0036279029,2.3647759926999998,382.57584581999998,19,0.0093089233000000007
SK,6,204,PINU,CON,,22.9092309870,-1.6168729260,1.0036279029,2.3647759926999998,382.57584581999998,19,0.0093089233000000007
SK,6,204,PINU,CON,LAT,22.9092309870,-1.6168729260,1.0036279029,2.3647759926999998,382.57584581999998,19,0.0093089233000000007
SK,6,206,PINU,ALB,,22.9092309870,-1.6168729260,1.0036279029,2.3647759926999998,382.57584581999998,19,0.0093089233000000007
SK,6,302,ABIE,BAL,,2.9708520548,-0.9589554960,0.9882181373,1.6749305817,329.11027887,15,0.010586085
SK,6,304,ABIE,LAS,,2.9708520548,-0.9589554960,0.9882181373,1.6749305817,329.11027887,15,0.010586085
SK,6,602,LARI,LAR,,0.5543341786,-0.2780814380,0.8736516241,1.2577298305,450.39668281000002,22,0.020747691799999999
SK,6,700,THUJ,SPP,,1.2688694771,-0.0476851170,0.0000000100,1.1772379345999999,499.73926083999999,20,0.025154767200000001
SK,6,701,THUJ,OCC,,1.2688694771,-0.0476851170,0.0000000100,1.1772379345999999,499.73926083999999,20,0.025154767200000001
SK,6,801,JUNI,VIR,,1.2688694771,-0.0476851170,0.0000000100,1.1772379345999999,499.73926083999999,20,0.025154767200000001
SK,6,1200,POPU,SPP,,19.7972126400,-1.5996580950,1.0055261655,2.7498147703,703.92062662000001,21,0.0100938747
SK,6,1201,POPU,TRE,,19.7972126400,-1.5996580950,1.0055261655,2.7498147703,703.92062662000001,21,0.0100938747
SK,6,1203,POPU,BAL,,1.9204255483,-1.2754898350,1.0113930497,1.1853488569999999,256.39075266999998,13,0.0071054865999999996
SK,6,1203,POPU,BAL,BAL,1.9204255483,-1.2754898350,1.0113930497,1.1853488569999999,256.39075266999998,13,0.0071054865999999996
SK,6,1206,POPU,GRA,,19.7972126400,-1.5996580950,1.0055261655,2.7498147703,703.92062662000001,21,0.0100938747
SK,6,1303,BETU,PAP,,1.6621274440,-0.8514229140,0.9853512795,1.3842228161000001,289.66665044000001,12,0.021711377699999999
SK,6,1303,BETU,PAP,PAP,1.6621274440,-0.8514229140,0.9853512795,1.3842228161000001,289.66665044000001,12,0.021711377699999999
SK,6,1404,ACER,NEG,,8.2092866390,-0.9376040840,0.9441136339,2.1757055542999999,509.08999999999997,24,0.025335703599999999
SK,6,1500,GENH,SPP,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
SK,6,3400,FRAX,SPP,,1.0740335825,-0.5850568500,0.9510516909,1.2898509653000001,381.68424821000002,17,0.014872621500000001
SK,9,100,PICE,SPP,,4.0926496038,-0.8597653490,0.9619004394,2.0753293612000001,427.28065612,21,0.0137161864
SK,9,101,PICE,MAR,,4.0926496038,-0.8597653490,0.9619004394,2.0753293612000001,427.28065612,21,0.0137161864
SK,9,103,PICE,ABI,,1.9959691097,-0.8851943810,0.9762677877,1.6374338267999999,490.39794533999998,21,0.0131597055
SK,9,105,PICE,GLA,,1.9959691097,-0.8851943810,0.9762677877,1.6374338267999999,490.39794533999998,21,0.0131597055
SK,9,107,PICE,MAR,RUB,4.0926496038,-0.8597653490,0.9619004394,2.0753293612000001,427.28065612,21,0.0137161864
SK,9,203,PINU,BAN,,4.5527717977,-0.9960656830,0.9585865289,2.0357563427000001,331.65961719000001,17,0.0160855245
SK,9,204,PINU,CON,,4.5527717977,-0.9960656830,0.9585865289,2.0357563427000001,331.65961719000001,17,0.0160855245
SK,9,204,PINU,CON,LAT,4.5527717977,-0.9960656830,0.9585865289,2.0357563427000001,331.65961719000001,17,0.0160855245
SK,9,206,PINU,ALB,,4.5527717977,-0.9960656830,0.9585865289,2.0357563427000001,331.65961719000001,17,0.0160855245
SK,9,302,ABIE,BAL,,22.9452100080,-2.8401416410,1.0595168432,1.3392266935999999,343.51965759000001,15,0.039731606400000001
SK,9,304,ABIE,LAS,,22.9452100080,-2.8401416410,1.0595168432,1.3392266935999999,343.51965759000001,15,0.039731606400000001
SK,9,602,LARI,LAR,,0.7586102013,-0.2457168950,0.7844700700,1.3588113368000001,481.98575457999999,21,0.031659308300000001
SK,9,700,THUJ,SPP,,1.2688694771,-0.0476851170,0.0000000100,1.1772379345999999,499.73926083999999,20,0.025154767200000001
SK,9,701,THUJ,OCC,,1.2688694771,-0.0476851170,0.0000000100,1.1772379345999999,499.73926083999999,20,0.025154767200000001
SK,9,801,JUNI,VIR,,1.2688694771,-0.0476851170,0.0000000100,1.1772379345999999,499.73926083999999,20,0.025154767200000001
SK,9,1200,POPU,SPP,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
SK,9,1201,POPU,TRE,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
SK,9,1203,POPU,BAL,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
SK,9,1203,POPU,BAL,BAL,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
SK,9,1205,POPU,DEL,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
SK,9,1205,POPU,DEL,DEL,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
SK,9,1206,POPU,GRA,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
SK,9,1303,BETU,PAP,,1.3732991143,-0.6637063220,0.9525954402,1.2175201178999999,326.56587050000002,14,0.026493248899999999
SK,9,1303,BETU,PAP,PAP,1.3732991143,-0.6637063220,0.9525954402,1.2175201178999999,326.56587050000002,14,0.026493248899999999
SK,9,1404,ACER,NEG,,8.2092866390,-0.9376040840,0.9441136339,2.1757055542999999,509.08999999999997,24,0.025335703599999999
SK,9,1500,GENH,SPP,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
SK,9,2201,ULMU,AME,,23.3159296970,-1.4224372200,1.0527662932,2.8975418262999999,145.62,8,0.062752660599999996
SK,9,3405,FRAX,PEN,SUB,11.9745031900,-1.0866214000,0.9528022390,2.5432369860000001,384.37,17,0.018784415200000001
SK,9,3405,FRAX,PEN,,11.9745031900,-1.0866214000,0.9528022390,2.5432369860000001,384.37,17,0.018784415200000001
SK,10,100,PICE,SPP,,4.0926496038,-0.8597653490,0.9619004394,2.0753293612000001,427.28065612,21,0.0137161864
SK,10,101,PICE,MAR,,4.0926496038,-0.8597653490,0.9619004394,2.0753293612000001,427.28065612,21,0.0137161864
SK,10,103,PICE,ABI,,2.2864607708,-1.1395152230,0.9946515202,2.1697076365000001,583.77717115999997,18,0.013688177399999999
SK,10,105,PICE,GLA,,2.2864607708,-1.1395152230,0.9946515202,2.1697076365000001,583.77717115999997,18,0.013688177399999999
SK,10,203,PINU,BAN,,4.5527717977,-0.9960656830,0.9585865289,2.0357563427000001,331.65961719000001,17,0.0160855245
SK,10,204,PINU,CON,,4.5527717977,-0.9960656830,0.9585865289,2.0357563427000001,331.65961719000001,17,0.0160855245
SK,10,204,PINU,CON,LAT,4.5527717977,-0.9960656830,0.9585865289,2.0357563427000001,331.65961719000001,17,0.0160855245
SK,10,206,PINU,ALB,,4.5527717977,-0.9960656830,0.9585865289,2.0357563427000001,331.65961719000001,17,0.0160855245
SK,10,302,ABIE,BAL,,2.9708520548,-0.9589554960,0.9882181373,1.6749305817,329.11027887,15,0.010586085
SK,10,304,ABIE,LAS,,2.9708520548,-0.9589554960,0.9882181373,1.6749305817,329.11027887,15,0.010586085
SK,10,602,LARI,LAR,,0.5543341786,-0.2780814380,0.8736516241,1.2577298305,450.39668281000002,22,0.020747691799999999
SK,10,1200,POPU,SPP,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
SK,10,1201,POPU,TRE,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
SK,10,1203,POPU,BAL,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
SK,10,1203,POPU,BAL,BAL,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
SK,10,1206,POPU,GRA,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
SK,10,1303,BETU,PAP,,1.3732991143,-0.6637063220,0.9525954402,1.2175201178999999,326.56587050000002,14,0.026493248899999999
SK,10,1303,BETU,PAP,PAP,1.3732991143,-0.6637063220,0.9525954402,1.2175201178999999,326.56587050000002,14,0.026493248899999999
SK,10,1404,ACER,NEG,,8.2092866390,-0.9376040840,0.9441136339,2.1757055542999999,509.08999999999997,24,0.025335703599999999
SK,10,2201,ULMU,AME,,23.3159296970,-1.4224372200,1.0527662932,2.8975418262999999,145.62,8,0.062752660599999996
SK,10,3405,FRAX,PEN,SUB,11.9745031900,-1.0866214000,0.9528022390,2.5432369860000001,384.37,17,0.018784415200000001
SK,10,3405,FRAX,PEN,,11.9745031900,-1.0866214000,0.9528022390,2.5432369860000001,384.37,17,0.018784415200000001
YT,2,100,PICE,SPP,,5.7092254198,-0.6662991330,0.8236655346,2.6601100548000001,376.09978201000001,16,0.046638349799999999
YT,2,101,PICE,MAR,,16.7171557610,-0.6568177540,0.1705976554,6.8287655595999999,151.73908650000001,5,0.23589921289999999
YT,2,105,PICE,GLA,,5.7092254198,-0.6662991330,0.8236655346,2.6601100548000001,376.09978201000001,16,0.046638349799999999
YT,2,203,PINU,BAN,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,2,204,PINU,CON,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,2,204,PINU,CON,LAT,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,3,100,PICE,SPP,,5.7092254198,-0.6662991330,0.8236655346,2.6601100548000001,376.09978201000001,16,0.046638349799999999
YT,3,101,PICE,MAR,,16.7171557610,-0.6568177540,0.1705976554,6.8287655595999999,151.73908650000001,5,0.23589921289999999
YT,3,105,PICE,GLA,,5.7092254198,-0.6662991330,0.8236655346,2.6601100548000001,376.09978201000001,16,0.046638349799999999
YT,3,203,PINU,BAN,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,3,204,PINU,CON,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,3,204,PINU,CON,LAT,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,3,300,ABIE,SPP,,15.8077190940,-0.9920303140,0.9247438568,4.2284485573000001,376.09978201000001,16,0.047282835600000003
YT,3,302,ABIE,BAL,,15.8077190940,-0.9920303140,0.9247438568,4.2284485573000001,376.09978201000001,16,0.047282835600000003
YT,3,304,ABIE,LAS,,15.8077190940,-0.9920303140,0.9247438568,4.2284485573000001,376.09978201000001,16,0.047282835600000003
YT,3,602,LARI,LAR,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,3,604,LARI,LYA,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,3,1200,POPU,SPP,,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,3,1201,POPU,TRE,,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,3,1203,POPU,BAL,,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,3,1203,POPU,BAL,BAL,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,3,1300,BETU,SPP,,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,3,1303,BETU,PAP,,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,3,1303,BETU,PAP,PAP,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,3,1308,BETU,PAP,NEO,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,4,100,PICE,SPP,,5.7092254198,-0.6662991330,0.8236655346,2.6601100548000001,376.09978201000001,16,0.046638349799999999
YT,4,101,PICE,MAR,,16.7171557610,-0.6568177540,0.1705976554,6.8287655595999999,151.73908650000001,5,0.23589921289999999
YT,4,105,PICE,GLA,,5.7092254198,-0.6662991330,0.8236655346,2.6601100548000001,376.09978201000001,16,0.046638349799999999
YT,4,203,PINU,BAN,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,4,204,PINU,CON,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,4,204,PINU,CON,LAT,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,4,300,ABIE,SPP,,15.8077190940,-0.9920303140,0.9247438568,4.2284485573000001,376.09978201000001,16,0.047282835600000003
YT,4,302,ABIE,BAL,,15.8077190940,-0.9920303140,0.9247438568,4.2284485573000001,376.09978201000001,16,0.047282835600000003
YT,4,304,ABIE,LAS,,15.8077190940,-0.9920303140,0.9247438568,4.2284485573000001,376.09978201000001,16,0.047282835600000003
YT,4,602,LARI,LAR,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,4,604,LARI,LYA,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,4,1200,POPU,SPP,,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,4,1201,POPU,TRE,,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,4,1203,POPU,BAL,,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,4,1203,POPU,BAL,BAL,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,4,1300,BETU,SPP,,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,4,1303,BETU,PAP,,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,4,1303,BETU,PAP,PAP,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,4,1308,BETU,PAP,NEO,27.1651693960,-1.1106238660,0.9651039663,5.9898271853000002,203.62184608999999,9,0.271919466
YT,11,100,PICE,SPP,,5.7092254198,-0.6662991330,0.8236655346,2.6601100548000001,376.09978201000001,16,0.046638349799999999
YT,11,101,PICE,MAR,,16.7171557610,-0.6568177540,0.1705976554,6.8287655595999999,151.73908650000001,5,0.23589921289999999
YT,11,105,PICE,GLA,,5.7092254198,-0.6662991330,0.8236655346,2.6601100548000001,376.09978201000001,16,0.046638349799999999
YT,11,203,PINU,BAN,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,11,204,PINU,CON,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,11,204,PINU,CON,LAT,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,11,300,ABIE,SPP,,15.8077190940,-0.9920303140,0.9247438568,4.2284485573000001,376.09978201000001,16,0.047282835600000003
YT,11,302,ABIE,BAL,,15.8077190940,-0.9920303140,0.9247438568,4.2284485573000001,376.09978201000001,16,0.047282835600000003
YT,11,304,ABIE,LAS,,15.8077190940,-0.9920303140,0.9247438568,4.2284485573000001,376.09978201000001,16,0.047282835600000003
YT,11,602,LARI,LAR,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
YT,11,604,LARI,LYA,,67.9141027760,-1.4696308170,1.1576922615,7.8539257907,252.97088758000001,12,0.2603607563
